Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
13335,3,0,3,0,1,my dad just told  s dad to text one of their friends and say hashtag pussy hahahaha im done
13336,3,0,3,0,1,my dad talking about my dogs fetching skills i seen that nigga do mad shit air bud my ass air pussy 128514
13337,3,0,3,0,1,my dads friend was telling my dad and i about how he got some good pussy last night and how she was a good lay it was a real bummer
13338,3,0,2,1,1,my dads side of the family is ghetto af my moms side if the family all prim and proper haha
13339,3,0,3,0,1,my dawg  told me its a must i be  this saturday rockin that bitch wit tha8230 tco0nv9chtwos
13340,3,0,3,0,1,my dick wants some pussy
13341,3,0,3,0,1,my dick your bitch on it
13342,3,2,1,0,0,my doctor tonight is such a miserable cunt even my nurse is pissed off shes been here since 7pm and hasnt come to see me once
13343,3,0,0,3,2,my doctors office is retarded we noticed you put in a prescription order so we canceled it give us a call if you need a refill thanks
13344,3,0,3,0,1,my dog is number 1 bae and way over these hoes 1285141008465039
13345,3,0,3,0,1,my dog just lifted her leg to pee shes such a butch bitch
13346,6,0,6,0,1,my dogs man i remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
13347,3,0,3,0,1,my down bitch 128074 my crime partner 128176128299 ima bitch when he get mad 128080 my lil doctor 128155128153128149
13348,3,0,3,0,1,my duck got big as fuck yes duck like the bird
13349,3,0,2,1,1,my dumbass has a redskins mcnab jersey
13350,3,0,3,0,1,my ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty
13351,3,0,3,0,1,my ex wanna work it out bitch try yoga
13352,3,0,3,0,1,my expectations are high when it comes to anything my weed my pussy my foodmy clothes n kicks people that shit needa be a1 to me
13353,3,0,3,0,1,my eyes brows finna be on fleekate fleek bitch 128514128514128514128514
13354,6,4,2,0,0,my eyes feel so chink eyed
13355,6,0,0,6,2,my favorite dc restaurant is charlie palmers melissa  salupa 
13357,3,0,3,0,1,my favorite is picslip thats a dumb bitch who just posted a pic and isnt sure she should have or not
13358,3,1,0,2,2,my flow retarded 128526
13359,3,0,0,3,2,my goal for soccer this year is to get a yellow card every game
13360,3,0,3,0,1,my goal one day is to own a nice rolex and wear that hoe everyday
13361,3,0,3,0,1,my god mother thinks im a stoner because she has someone watch my tweets lmfao no ya boy clean as nikki minaj pussy
13362,3,0,1,2,2,my grandma threw out all of my raps ones i made from 7th grade to now im literally crying thats all my work in the trash 128530128532128547128546128557128560128545128548128544128127128122128589
13363,3,0,3,0,1,my grandpa hooked his friend up with some pussy in vegas praise
13364,3,1,2,0,1,my hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe it aint
13365,3,0,0,3,2,my hair is trash i need to put a masque on it but that takes so much energy that i dont have
13366,3,0,0,3,2,my head too big for snapbacks128553128532 128557128557128557 i like beanies better anyway128076
13367,3,0,2,1,1,my high school need to gon and throw a hood reunion party everybody knows we was ghetto as hell
13368,3,0,3,0,1,my hobbies consist of sleeping amp subtweeting about random people from school that dont even know me because im a judgemental bitch
13369,3,0,3,0,1,my hoes trippin lol
13370,3,0,3,0,1,my hoes love to go shoppin
13371,3,1,2,0,1,my hoes they do drugzzz
13372,3,0,3,0,1,my homeboy got a hoe number on house arrest  i said thats good she wont ask to go anywhere
13373,3,1,2,0,1,my honky my honky my motherfucking honky
13374,3,1,2,0,1,my house is so piece full thank god these little jungle bunnies are outta my face
13375,3,0,3,0,1,my job some hoes how you gonna call at 734 talking bout come to work at 8 128530 ummm no im staying in bed
13376,3,0,3,0,1,my life is going to a bitch for 6 short weeks
13377,3,0,3,0,1,my lil bitch a vet she say she need a dog
13378,3,0,3,0,1,my lil bitch just called me said she needa break but you can leave cuz bitch im doin great
13379,3,0,3,0,1,my lil cool ass bitch she from northside 128525128175128184128079128081128581128079128540128176128525128525 tcohcd2ru78ph
13380,3,0,3,0,1,my lil cousin be hating bitches always want the older nigga not my fault nor did i fuck the bitch so chilllol
13381,4,0,4,0,1,my main bitch amp my side bitch mad at me i could give two fuckssss
13382,3,0,3,0,1,my main bitch and my side bitch mad at me i could give two fucks all i need is two cups
13383,3,0,3,0,1,my main bitch called to tell me she missed me 1008465039128536 super cute love you boo 
13384,3,0,3,0,1,my main bitch is a ghost
13385,6,1,4,1,1,my main girl tryna get a blessing why my side hoe tryna get affection
13386,3,0,2,1,1,my mains riri22barbie georgegia yessssss ladykimora turntup vegas bitches 128525128525 tcow7vkbt2nbp
13387,6,0,0,6,2,my mama made me some brownies they was everything 128553
13388,3,0,1,2,2,my manager  new brand  pre  order now w 404 3941570160160gt  red lust amp cherry white beanies tcolxjmbctgjj
13389,3,1,2,0,1,my manager is retarded bruh always asking siri some spellings 128514128514128514 this nigga is dum af doe
13390,3,2,1,0,0,my managers a stupid cunt yes i said it
13391,3,0,3,0,1,my mentions amp tl moving fast af sorry if im flooding yo shit im lowkey tryna get off this hoe for yall
13392,3,0,3,0,1,my mf dawggg 128175128175128175128584128584 i miss this hoe man tco6nokkwikrl
13393,6,0,6,0,1,my mom bitches too much
13394,3,0,0,3,2,my mom didnt buy me oreos she doesnt love me
13395,3,1,2,0,1,my mom is a cunt
13396,3,0,3,0,1,my mom is so clueless to whats going on with me lol she like you cant trust negros witcha money lmfao whaaaat
13397,3,0,3,0,1,my mom just bought a bunch of new sandles amp then chipped her toe nails now its like world war 3 in this bitch
13399,3,0,3,0,1,my mom seen my progress report amp was like so wtf is up wit this b bitch wtf do you not see them 7 as 128529 tf she just ungreatful 9995
13400,3,0,3,0,1,my mom told me never use the word cunt its my favorite word cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
13401,3,0,0,3,2,my mom wants to buy a zebra like for reals
13402,3,1,2,0,1,my moms a fucking cunt dude
13403,3,0,3,0,1,my moms younger brothers gonna come disrespect my mom amp call her a bitch amp my cousins gonna tell my mom to stfu wth
13404,6,0,6,0,1,my momma keep talking to me like bitch gtf im on twitter
13406,3,0,3,0,1,my moms a worse bitch than me like ugh i cant stand that hoe
13407,3,0,3,0,1,my mother even bitched his bitch ass ctfu
13408,3,0,2,1,1,my name is bryanna you can find me at bree im the baddest bitch youll meet because everybody wants to be me128514128514128514999665039999665039
13409,3,1,2,0,1,my neice getting so big  she ready to punch on sum bitches lol tcolrydtd5mqb
13410,3,3,0,0,0,my neighbors be sick when i wake um up to all this nigger music ctfu
13411,3,0,2,1,1,my neighbors hate me cuz i smoke weed and blast the most ghetto music from my room
13412,3,1,0,2,2,my nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
13413,3,1,2,0,1,my nephew keeps tryna kiss me and im like bitch you got zero followers dismiss yourself
13414,3,0,3,0,1,my new bitch eat a dick like a bratwurst
13415,3,0,3,0,1,my new bitch finer than a mf but i dont understand shit she say 128585
13417,3,0,0,3,2,my nicca  swear he can see me in madden lol
13418,3,0,1,2,2,my nicca drake gear game is all bad lol
13419,3,0,3,0,1,my nicca tip cant act for shit in takers
13421,3,0,3,0,1,my niccas on sum spooky shit hide n a cut pop out n drop a bitch
13422,3,1,2,0,1,my niccas was too real fa these streets rip ike free nwax tco0a2dy3vzkm
13423,3,0,3,0,1,my nig memi  yes black people live in wisconsin lmao  da shit out me too learnsomethingeveryday
13425,3,0,3,0,1,my nig todd gurley a beast
13426,3,0,3,0,1,my nig been talking bout what he gonna be for halloween since july to excited
13427,3,1,2,0,1,my nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga
13428,3,2,1,0,0,my nig jus said aint nuttin worse den a fat loud hoetru fuckin story
13429,3,0,1,2,2,my nig kkeldalegend took me out for some more of that good old new orleans soul food tcovcbkacqbhv
13430,3,1,2,0,1,my nig said he dont see the differences between pornos and monster ball my face 128551
13431,3,0,3,0,1,my nigga bolin does nothing but win with the bitches breh
13432,3,1,2,0,1,my nigga calls fat bitches 8221 porkers8221 lmao
13433,3,0,3,0,1,my nigga dmd a bitch and said ur eyes are so beautiful they melt me lmaoooo nigga thought he was reading a romantic comedy movie script
13434,3,0,3,0,1,my nigga got me hanging out with his fat catfish bitch smh
13435,3,0,3,0,1,my nigga mister meaner just hope back on the bitch
13436,3,0,3,0,1,my nigga so stiff but his bitch even stiffer 128175128107128143128074 me that is 128175
13437,3,0,3,0,1,my nigga was drinking gatorade like its not dumass hot lol bitch drink water
13438,9,1,7,1,1,my niggah
13439,3,0,3,0,1,my niggah i slept perfect
13440,3,1,2,0,1,my niggah i was waiting all weekend to take these shits 128553128514
13441,3,0,3,0,1,my niggah my niggah
13442,3,0,3,0,1,my niggah watch me be awake till 5
13443,3,0,3,0,1,my niggas bigger then the bouncer roll up in the bitch still smell like an ounce
13444,3,0,3,0,1,my nigguh
13445,3,0,2,1,1,my nigguhme naturally forever be fly
13446,3,0,1,2,2,my nips are cold 128563
13447,3,0,0,3,2,my nudes are trash
13448,3,0,3,0,1,my partna from mississippi told me 2weeks ago i got 2 weeks to fuck all these ok hoes 2014 im stepping my game up 128514128514128514
13449,3,1,2,0,1,my phone acting retarded
13450,3,0,3,0,1,my phone is finally back on bitches no more textnow
13451,3,0,0,3,2,my phone on 10 fml i still gotta get to the yellow sign lol motivation lol btw i zoomed in 2x lol tcolayvbieiml
13452,3,0,1,2,2,my pits be stankin from doin dem flows is hard on a ol colored body in da heat dem white women be pushy when day want dare flows fixed
13453,3,0,3,0,1,my playlist goes something like this smoke tracks for my niggas reggaetonbachata for the bitches and slow jams for that lucky lady
13454,3,0,3,0,1,my po heart still beatin fast da way dat nigger scream into dat microphone i felt like i be at da welfare office and cut da line
13455,3,0,3,0,1,my problem is i got a strong idgaf attitude ion show no feelings to these pussy mfs 128175
13456,3,0,3,0,1,my problem is caring about bitches amp noggas
13457,3,0,3,0,1,my pussy ass car wont start its scared of the cold
13458,3,0,3,0,1,my pussy popz severely tcosoah0z1juv
13459,3,0,3,0,1,my pussy taste like pepsi cola
13460,3,0,3,0,1,my pussy tastes like pepsi cola 127926128527
13461,3,0,3,0,1,my pussy worth 15
13462,3,1,2,0,1,my reaction when a spoiled white kid says nigga like they a thug everytime whiggers tcofzvwc7askw
13463,3,1,2,0,1,my roommate is eating so obnoxiously i wanna fucking slit his throat
13464,6,1,5,0,1,my sex game better than yo ex niggah
13465,3,0,0,3,2,my shift wont be over no time so in the mean time im doing what i have to go to get by and if it means tweeting trash i will
13466,3,1,2,0,1,my side pieces have real jobs nigga i dont fuck with no birds
13467,3,0,2,1,1,my sister called the chinks an asked was they open ctfu she fried
13468,3,0,3,0,1,my sister is a bitch my nephew got his first haircut and hes bald 128557
13469,3,0,3,0,1,my sister is such a bitch 1285149994 tcotsjmaq62yb
13470,3,0,3,0,1,my sister is such a bitch to me when she dont get her way
13471,3,0,3,0,1,my sister said my step mom is a cunt lt3 i love my sister 
13472,3,0,0,3,2,my sister told me that i look like a bird while my past told me that i look like an alien
13473,3,0,3,0,1,my sisters bitching that she has school tomorrow  like i dont 128530 fuck up hoe at least you arent up studying right now
13474,7,2,5,0,1,my slap a bitch sense is coming 128530
13475,3,0,1,2,2,my son is 9 and still has issues tying his shoes because hes barefoot all the time in case you wanted to know my hillbilly status
13476,3,0,2,1,1,my stomach hurt like a bitch yoo
13477,6,2,4,0,1,my tail just said he dropped 20k to pay off the last of his student loans and clams he is broke nigga u just dropped 20k like its nothing
13478,3,0,3,0,1,my taste in music goes from love song to pop that pussy bitch in like 5 seconds
13479,3,0,1,2,2,my teacher always says has a man ever abused his wife while using marijuana not unless she hides the oreo cookies then she deserves it
13480,3,0,3,0,1,my teacher called my mom cus i was eating in class   fucking bitch
13481,3,0,3,0,1,my teacher talm bout she would make every senior go to da army fa 2yrs 128530 bitch please meat ainnn doin uh damn thang
13482,3,1,2,0,1,my two main wiggas and i  tcooaybfejh54
13483,6,1,5,0,1,my walmart tees count as designer these niggas hoes in designer clothes 128557
13484,3,0,3,0,1,my whole goal is to fuck someone bitch and cause turmoil in a happy relationship 128523
13485,3,0,3,0,1,my wigga ryan gosling knocked up eva mendes swag that man the fuck out
13486,3,0,2,1,1,my wigga tco1pbgyaow3n
13487,3,0,3,0,1,my worse bitch looks better than your main bitch now thats bad right there lol
13488,3,0,3,0,1,mykel stay wit all the bad bitches 128514128557128530
13489,3,0,3,0,1,n im so tired of hearing he wouldnt do it for u  ol bitch he wouldnt have too my people dont play on my end
13490,3,1,2,0,1,n dat bitch sound like a man if dats ya grandma fucc yu too
13491,6,0,6,0,1,n then the hoe sooooo ugly like bitch you ugly dog like dumb stupid ass ugly like 128514128514128514999665039128129128581128076128080128080
13492,3,0,3,0,1,na hit the butta slide at the end of that bitch 128514
13493,9,3,4,2,1,nba allstar weekend is an unofficial negro holiday
13494,3,0,0,3,2,nba handle your zebras
13495,3,0,0,3,2,nevermind i found them in the trash
13496,3,0,1,2,2,new nashville noise  loves burgers  honky tonks and  grabs a pizza tcosccdyhe6ey
13497,3,0,3,0,1,news flashwhen you pay taxes you are paying for everything you bitch aboutirs governmentaffairs obamacare tcod5spvgjxto
13498,3,1,2,0,1,news flash obama won the election and increase their numbers in congress stop with the bullshit already and compromise bitches
13499,3,0,1,2,2,nfc south is trash juice
13500,3,0,0,3,2,njsole sole sauce get those soles icy again tcokl5kbdibkh
13501,3,0,2,1,1,no you dont have haters people just dont like you get over yourself hoe
13502,3,0,1,2,2,nyc media last week lol look at the flyover peckerwoods freaking outnyc media now bring out your dead
13503,3,0,3,0,1,na nigguh i dont know how you  rock
13504,4,1,3,0,1,nah  really the man at bg breh nigga got random bitches at the bar coming up to me like i attend the university this is crazy
13505,3,0,0,3,2,nah electric fairy tale seems cool but id rather buy some drugs with that money
13506,3,0,3,0,1,nah i definitely gotta find me a bitch to drive me around in my whip while im drunk to this ty dolla ign tape b its only right
13507,3,0,3,0,1,nah mimi a bitch
13508,3,0,3,0,1,nah bitch apples apples applesbut bitch nawl cuz oranges oranges oranges bitch you dumb as fuck
13509,3,0,3,0,1,nah bitch you just ugly
13510,3,0,3,0,1,nah fuck bungie they aint givng me nno drops stingy ass niggas you trash at destiny if you aint at least 25
13511,3,0,3,0,1,nah fuck em bitter heat bitches  funny seeing heat and bulls fans get along lol
13512,3,0,3,0,1,nah if she wus freak an got smutted by multiple niggas you jis then cuffed up a hoe
13513,3,0,3,0,1,nah just yo hoe she just swung matter fact vinchi3 yu get hoes 128551
13514,3,1,2,0,1,nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now we officially aint friends no more dawg wtf
13515,3,0,2,1,1,nah nicca wth are my cheese fries 128530  get me one bring it to the barber sshop at 11 please 128525128525128536128536
13516,3,1,2,0,1,nah nicca its to light to be my dark ass lol  andi knowww thats your baby picture lol
13517,3,0,2,1,1,nah nicca you got gas 128541128514128514128514rt teeg  128514128514128514 blowing gas 128548
13518,3,0,3,0,1,nah these hoes dms broke tho
13519,3,0,3,0,1,nah watch the hoes thats jus gettin fucked start tweetin bout make love
13520,3,0,3,0,1,nah we still upnochill all the flat booty bitches asleep yet or nah
13521,3,0,1,2,2,nah its overgt people dont tell artists what do to thats defies the definition of what we are trying to show youpeople retards game7
13522,9,0,9,0,1,naked bitches give me bubble baths
13523,3,0,3,0,1,nannie bitch dont talk to that hoe with ha extra bs ass  128514128514128514128553999665039128175128079128581128078
13524,3,0,3,0,1,naomi campbell rihanna miley cyruscrazy bitches lol
13525,3,0,3,0,1,nappy chin hairs bitch im mothafuckin q
13526,3,0,0,3,2,national review calls gay marriage lawlessness tcoqptreda6yv oregon tcot gop nom lol teabaggers
13527,3,0,3,0,1,naturally when a shitty leftist rag talks trash about another shitty leftist rag you better fall in line or youre out of the club crw
13528,3,0,1,2,2,natures majesty is beautiful melts butter photo rare bluecolored red king crab caught in alaska waters tcoia5kfou2b3
13529,3,0,3,0,1,naughty mature av model has her sweet pussy spread by a huge160dick tcoiggaoog0k7
13530,6,0,6,0,1,naw im just playin i only fucked with bad bitches
13531,3,2,1,0,0,naw am i the only one mad that espn gonna be talking about faggot ass penn state all week
13532,3,0,3,0,1,naw bitch i aint meek mills tcowgilmxt0mc
13533,3,0,3,0,1,naw bitch you goin against a monster lol lyrical maniac
13534,6,0,5,1,1,naw she not a hoe she just a freeky girl
13535,3,0,3,0,1,nawwww if you a hoe you sittin on the floor and not my damn couuuuuch128131
13536,3,0,3,0,1,nd these hoes all kno im workin wit a 9 i aint talking bout a gun im talking feel it in ya spine
13537,3,0,3,0,1,nd yall thought bitches knew how to accessorize tcof8ydxkaz
13538,3,2,1,0,0,need a bitch to drop it down for a niggah
13540,3,0,3,0,1,need some hispanic pussy
13541,3,0,3,0,1,nelly got all the hoes singin lol
13542,3,0,3,0,1,neva trust a bitch
13543,3,0,3,0,1,never again will i put so much into a relationship unless the bitch actually puts more effort into it than me
13544,3,0,3,0,1,never argue with a bitch thats at the bottom of the food chain 128129
13545,3,0,3,0,1,never been a bitch
13546,3,0,3,0,1,never bring these hoes to my house cause these bitches talk
13547,3,1,2,0,1,never did like that bitch
13548,3,0,3,0,1,never gas hoes but i do take they ass home
13549,3,0,3,0,1,never give a bitch the impression that u need them
13550,3,0,3,0,1,never give the next bitch an opportunity to prosper off of your name
13551,3,1,2,0,1,never go full retard
13553,3,0,3,0,1,never keep leeches in your life if bitches take more than they give its time to cut them off
13554,3,0,3,0,1,never leave your trust in a bitch
13555,3,0,3,0,1,never let a boy make you feel like youre anything less than a bad bitch
13556,3,0,3,0,1,never let them hoes get in between of what we started
13557,3,0,2,1,1,never lettin dat nigguh used twitter in my phone again
13558,3,0,3,0,1,never messed with a hoe that went to jail unless i didnt know her last name
13559,6,0,5,1,1,never put nothin pass these hoes cause all of these hoes straight ratchet
13560,3,0,3,0,1,never seen a pussy he didnt like
13561,3,0,0,3,2,never seen a tinted yellow tongue before she just ate a lemon jolly rancher
13562,3,0,0,3,2,never seen purple bird poop until today lol tco4psdx11uu1
13563,3,0,3,0,1,never seen yo bitch but i bet i could fuck her on the first day
13564,3,0,3,0,1,never take a bitch where you stay never keep work where you lay
13565,3,0,3,0,1,never tell a bitch that i love her
13566,3,0,3,0,1,never tell a bitch what u up to
13567,3,0,3,0,1,never that seriousthaqueen thought you was finna cruise with a new bitch 1285531282731282989995 tcomvcnpytxo8
13568,6,0,6,0,1,never trust a bitch cause these bitches fuckin anyone say you know a faithful bitch where she at i gotta get me one
13569,3,0,3,0,1,never trust a bitch you took from a nigga 128175
13570,3,0,3,0,1,never trust a nicca who volunteers another man info 
13571,3,0,0,3,2,never turned my back on the birds
13572,3,0,3,0,1,never will we be an item psycho bitch
13573,3,0,3,0,1,neverrr play me for stupid because im far from it you bitches might be stupid but not me 128581
13574,3,0,0,3,2,new  jersey should be yellow with a green chevron stripe like charlie browns jersey
13575,3,0,3,0,1,new avi bitches be weak
13576,3,0,3,0,1,new bitch already and its the second episode 
13577,3,0,3,0,1,new boss said my buttons on my shirt cant be white so i colored them hoes with a sharpie 128514 glossy
13578,3,0,3,0,1,new pussy aint always better
13579,3,0,0,3,2,new show announced in lutsen mn at papa charlies on december 11 2010 artistdatacoma2oy4
13580,4,0,1,3,2,new show announced in lutsen mn at papa charlies on january 29 2011 artistdatacoma33ck
13581,3,0,3,0,1,new song coming out ray rice that hoe tcobul6issmfh
13582,3,0,3,0,1,new strategy to get bitchesbe bruno mars
13583,3,0,0,3,2,new test makes your poop neon colored if you have colon cancer 8594 tcogigzo0ntpd
13584,3,0,3,0,1,new years ever get at me bitch loaded gfu 2013 127881 tco3kkvidm5
13585,3,0,3,0,1,next sunday faggot 
13586,3,1,2,0,1,next bitch i fuck im goin to her spot lol
13587,3,2,1,0,0,next time u gone call a darky a niccacall dat coon a jungle bunnyboondocks ps i tcoug647wuie4
13588,3,0,0,3,2,next time you leave magic trash in my jacket try not to have your initials written on them  tcotfv1cztr
13589,3,0,2,1,1,nicca in my dm talkn bout follow his instagram  lame nicca i now no longer follow you on twitter  wheretheydothatat
13590,3,1,2,0,1,nicca n dis bitch playin games on his phone
13591,3,0,2,1,1,niccas be gassing hoes they never gone pop  smh  prolly never gone meet her wastedenergy
13592,3,0,2,1,1,niccas be hating on my nicca jeezy  realtalk
13593,3,0,3,0,1,niccas be walking 4 flats to catch a nicca they kno in the club
13594,3,0,3,0,1,niccas been deerin me err weekend but i bet i hit dat a dolo dis weekend if niccas playin 999665039
13595,3,0,3,0,1,niccas catchin dem theft under 500 charges out hereshit ugly i guess niccas tryn get it fa da holidays 128557128514128514128514128514
13596,3,1,2,0,1,niccas get a few dollars and start playing these roles tryna shit on yo niccas instead of playing these hoes 128530128530
13597,3,0,2,1,1,niccas use to be like you always tryn pull a finesseduh nicca i need mine
13598,3,0,3,0,1,nice base running again by the  fucking ponderous
13600,3,0,0,3,2,nicholas rushlow wearing lucky yellow shirt nails theophylline  bitter crystalline compound extracted from tea leaves spellingbee
13601,3,0,3,0,1,nick cannon movie 17188 a 31 year old bitch in texas was pretending to be 15 and went to high school 6 months187
13602,3,1,2,0,1,nicki gottem mad as fuck tho however credit due to cassidy for the response he didnt diss nicki but killed you lookin ass bitches
13603,3,1,2,0,1,nicki said fuck those skinny bitchesuh oh
13604,3,0,3,0,1,nigga i fire this nina like its the first day in the job and the bitch over slept
13605,3,0,3,0,1,nigga i got pill poppin bitches in the backkkk of the cherokee
13606,3,0,3,0,1,nigga tyrese on walking dead is a bitch smh
13607,3,1,2,0,1,nigga a dyke ayooteezy melo garbage ass just now hitting 20k
13608,3,0,3,0,1,nigga be a straight gentleman then he speaks bitch comes with that funky ass attitude then the gentleman shit goes out the window
13609,3,0,3,0,1,nigga ended up going juco messing with them hoes and then signed a the smallest of d1s moral of the story take what u can get
13610,3,1,2,0,1,nigga fuck hoe  ion want fuck yo hoe  she a fat chick amp she bad built 128080
13611,6,2,4,0,1,nigga fuck up aint none of that shit goin down with yo niggas you niggas think you feeling 128056 bitch my niggas 128058 you
13612,3,1,2,0,1,nigga getcho bitch treat her how she wanna be treated but i aint triccin 128175
13613,6,2,4,0,1,nigga gone have to get a room like a bitch
13614,3,1,2,0,1,nigga got lean pong i know niggas be outta there in that hoe
13615,3,0,3,0,1,nigga gotta find them hoes quick
13616,3,0,3,0,1,nigga hungry then a bitch too
13617,3,1,2,0,1,nigga i wus graduatingeatpie if you wasnt in the 6th grade in 1996 you a hoe
13618,4,1,3,0,1,nigga ill take ya main hoe make her call her home girl and make em share the same dick
13619,3,2,1,0,0,nigga just had them crackers on a chase
13620,3,1,2,0,1,nigga paybacks a bitch
13621,3,0,3,0,1,nigga pee wee is a bitch
13622,3,1,2,0,1,nigga retweets the most trash shit
13623,3,0,3,0,1,nigga said dates is pussy installment plans so is that why you gotta keep saying her when you get it cuz its never truly yours
13624,3,0,3,0,1,nigga was sweating like a guilty preacher in that bitch
13625,3,1,2,0,1,nigga you a pussy hope you got 9 lives
13626,3,0,3,0,1,nigga you is a fool 128553 8220 i feel like eatin nd beatin a pussy up 1285538221
13627,3,0,3,0,1,nigga you made it nigga we made it128588128588 best rider that goes to a blaxican
13628,3,0,3,0,1,nigga yu bitch made 127797127797
13629,3,1,2,0,1,nigga this bitch is scaring me pass me the blunt 128514128514
13630,3,0,3,0,1,nigga lol idk elway trying to snatch everybody come on redskins shitttt go sign revis idk what he want lls
13631,3,2,1,0,0,niggah niggah niggah dont believe me just wacthh
13632,3,1,2,0,1,niggahs actin like they pimps but they pay the bitch 1285141285141285141285149995
13633,3,1,2,0,1,niggahs need to keep there bitches in check 
13634,3,0,3,0,1,niggahs watch who you fucking just to hate on your bitches
13635,3,1,2,0,1,niggas a buy a 700 outfit to impress a 10 bitch
13636,3,2,1,0,0,niggas actin like hoes most of em bitches
13637,3,1,2,0,1,niggas aint loyal gott bitches stiffer than you
13638,3,1,2,0,1,niggas aint worried bout other niggas messin wit dey hoes niggas worried boit hoes messin wit dey hoes
13639,3,0,3,0,1,niggas already acting like bitches so why not get a real bitch right hell if you gone act like a pussy i rather just have one shit
13640,3,0,3,0,1,niggas are funny amp karma is a bitch good morning 
13641,3,2,1,0,0,niggas are so fucking gay and they try to cancel it out by saying nah were bros its cool nahhhhhaahahahaha you a faggot bruh
13642,6,1,5,0,1,niggas at the march looking for hoes amp they out there too im sure of it
13643,3,1,2,0,1,niggas be bitches hoes be bitches ion see no difference
13644,3,0,3,0,1,niggas be frontin for some pussy they aint wit me
13645,3,1,2,0,1,niggas be having loyal pussy on call and still be thirsty as fuck like bro go fuck your woman amp get some of them hormones out lol
13646,3,0,3,0,1,niggas be impregnating the most basic of bitches no job dont know how to drive a car no money no house n wonder why they miserable
13647,3,2,1,0,0,niggas be in they feelings when they find out their hoe fuckin another nigga stopsavinthesehoes
13648,3,0,3,0,1,niggas be like when they see they side bitch cashin another nigga  hello mutha fucka
13649,3,1,2,0,1,niggas be pressed for pussy it aint nothing
13650,3,0,2,1,1,niggas be so dehydrated if i wanted my pussy ate everyday for the rest of this year it would happen
13651,3,1,2,0,1,niggas be tryna fuck the next nigga bitch not knowing their bitch the next nigga bitch
13652,6,1,5,0,1,niggas be wanting bitches with money but be broke as dirt 128514128514128514128078128078128078999665039
13653,3,1,2,0,1,niggas cant stand me cuz they bitches be feelin a nigga  get mad at yo so called girl
13654,3,1,2,0,1,niggas cheat on they bitch and dont expect no pay back whatsoever yall just as naive as these bitches
13655,3,0,3,0,1,niggas cry when they get hit high and cry when they get hit low nfl full of pussies now
13656,3,2,1,0,0,niggas deserve better bitches
13657,3,0,3,0,1,niggas excited by these bitches them the weird boys
13658,3,0,3,0,1,niggas fall in love with an evil bitch and turn they back on they friends its cool tho
13659,3,1,2,0,1,niggas get pussy in the friend zone
13660,3,0,3,0,1,niggas go crazy over bitches now a days 128541 like calm yo happy ass down
13661,6,2,4,0,1,niggas gossip like hoes man i aint wid that shit
13662,3,1,2,0,1,niggas hate me cuz they know im a threat to them amp they bitches
13663,3,0,3,0,1,niggas is bitches
13664,3,0,3,0,1,niggas is hoes onhere and in real life too
13665,3,0,3,0,1,niggas is pure suckas if you got a problem with ya mans address that shit discuss it amp squash it only bitches hold grudges
13666,3,0,3,0,1,niggas is straight hoes bruh ima stop fuckin with em
13667,3,1,2,0,1,niggas killin the same niggas they grew up with ampamp these bitches fuckin the same niggas they homegirl was inlove with
13668,3,0,3,0,1,niggas needa stop wearing mk thats for bitches lol
13669,3,0,3,0,1,niggas only get fucked up only on weekends and i get fucked up daily bitch i still do it bigger not on my level
13670,3,0,3,0,1,niggas put on wigs and act like bitches for retweets 128530that shit fu
13671,3,0,3,0,1,niggas really be dickin over these hoes ona gram thats the reason they got the big head now
13672,3,1,2,0,1,niggas retarded lol
13673,3,0,3,0,1,niggas see you wit da yellow dey wanna hit you up 128530
13674,3,2,1,0,0,niggas sleepin with bitches grandmas lmfao maury fake af
13675,6,1,5,0,1,niggas sooooo pussy i swear i dont talk im all action
13676,4,0,4,0,1,niggas spend 500 just to look good for a bitch they wouldnt even buy 99 cent burger for
13677,6,1,5,0,1,niggas swear they dont trust these hoes but be fucking raw 128528128514smh
13678,9,2,7,0,1,niggas talk more than bitches these days
13679,6,2,4,0,1,niggas talk more then bitches these days
13680,3,0,3,0,1,niggas talking bout these hoes aint loyal but they been to 6 different barbers
13681,3,0,3,0,1,niggas that eat mussels eat pussy too str888 facts
13682,3,1,2,0,1,niggas trash af
13683,3,2,1,0,0,niggas wear wigs more than bitches these days
13684,3,0,3,0,1,niggas who stand in line for jays mad at me now ehh fuck you i pull hoes nd stunt without em on
13685,3,0,3,0,1,niggas who talk about pussy the most get the least    what a shine box glittery pussy
13686,3,1,2,0,1,niggas wifing hoes amp ugly bitches 128514128514128514128514 i get on facebook just to remind myself im doing fine
13687,3,1,2,0,1,niggas will call a female a hoe or thot then 10 mins later go to tcotxw4uj7faz and thirst over a porn star
13688,3,0,3,0,1,niggas with bitch tendencies
